Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,EMA_20,RSI,MACD,MACD_Signal,std_20,Bollinger_Band_Upper,Bollinger_Band_Lower,%K,%D,TR,ATR,Daily returns,Weekly returns,Label
2012-01-02,125.48181915283203,127.18181610107422,124.56363677978516,126.64545440673828,110.32923889160156,14927627,,126.64545440673828,,0.0,0.0,,,,,,,,,,1
2012-01-03,128.18182373046875,132.5454559326172,128.18182373046875,131.96363830566406,114.96224975585938,18500311,,127.15194811139787,,0.4242425902277063,0.08484851804554126,,,,,,5.900001525878906,,0.041992694675371034,,1
2012-01-04,133.345458984375,136.18182373046875,132.8000030517578,135.1090850830078,117.70245361328125,32952243,,127.90977068012262,,1.002710543838333,0.2684209232040996,,,,,,4.2181854248046875,,0.023835708212727846,,1
2012-01-05,135.4545440673828,137.60000610351562,134.36363220214844,136.0181884765625,118.49443817138672,23203350,,128.68200094645022,,1.517020344656288,0.5181408074945373,,,,,,3.2363739013671875,,0.006728662199112279,,1
2012-01-06,134.90908813476562,138.72726440429688,132.36363220214844,136.6727294921875,119.06465148925781,22273933,,129.4430227127109,,1.9548957357782513,0.8054917931512802,,,,,,6.3636322021484375,,0.004812158013248302,,1
2012-01-09,135.63636779785156,137.27272033691406,132.90908813476562,135.96363830566406,118.44694519042969,18357806,,130.0640337215636,,2.2191168081223225,1.0882167961454887,,,,,,4.3636322021484375,,-0.005188241935008442,0.07357693130461063,1
2012-01-10,136.49090576171875,141.63636779785156,136.3727264404297,140.81817626953125,122.67603302001953,22240036,,131.088237773751,,2.788095129063663,1.4281924627291236,,,,,,5.6727294921875,,0.03570467828283297,0.06709831645712616,1
2012-01-11,141.4727325439453,143.63636779785156,140.57272338867188,141.845458984375,123.57096862792969,27287084,,132.11273503190566,,3.2840511796569274,1.7993642061146846,,,,,,3.0636444091796875,,0.007295100263743581,0.049858778166016915,0
2012-01-12,141.8000030517578,144.8727264404297,140.74545288085938,142.07272338867188,123.76892852783203,27573436,,133.0613053515977,,3.6533250044855095,2.17015636578885,,,,,,4.1272735595703125,,0.0016021972499091763,0.044512685986496825,1
2012-01-13,143.23635864257812,147.2181854248047,141.96363830566406,143.53636169433594,125.04403686523438,32983258,,134.0589297651918,,4.017766242002665,2.539678341031613,,,,,,5.254547119140625,,0.010302035962666434,0.05021947119700121,1
2012-01-16,142.18182373046875,144.8000030517578,141.3272705078125,143.92727661132812,125.38456726074219,27942612,,134.9987723219667,,4.288694712159327,2.889481615257156,,,,,,3.4727325439453125,,0.0027234556622290906,0.05857182409138506,1
